table_schema,table_name,column_name,ref20200120,ref20200720,ref20201020,ref20210420
sla_clean,slam_moe,slam_moe_study_start_date,1,1,1,1
sla_clean,slam_moe,slam_moe_year_nbr,1,1,1,1
sla_clean,slam_moe,snz_ird_uid,1,1,1,1
sla_clean,slam_moe,snz_student_id1_uid,1,1,1,1
sla_clean,slam_moe,snz_student_id2_uid,1,1,1,1
sla_clean,slam_moe,snz_student_id3_uid,1,1,1,1
sla_clean,slam_moe,snz_student_id4_uid,1,1,1,1
sla_clean,slam_moe,snz_student_id5_uid,1,1,1,1
sla_clean,slam_moe,snz_uid,1,1,1,1
sofie_clean,amount_spells,snz_sofie_uid,1,1,1,1
sofie_clean,amount_spells,snz_uid,1,1,1,1
sofie_clean,amount_spells,sofie_asp_ann_income_equiv_amt,1,1,1,1
sofie_clean,amount_spells,sofie_asp_income_miss_ind,1,1,1,1
sofie_clean,amount_spells,sofie_asp_spell_end_date,1,1,1,1
sofie_clean,amount_spells,sofie_asp_spell_group_code,1,1,1,1
sofie_clean,amount_spells,sofie_asp_spell_nbr,1,1,1,1
sofie_clean,amount_spells,sofie_asp_spell_start_date,1,1,1,1
sofie_clean,amount_spells,sofie_asp_spell_type_code,1,1,1,1
sofie_clean,ass_liab,snz_sofie_uid,1,1,1,1
sofie_clean,ass_liab,snz_uid,1,1,1,1
sofie_clean,ass_liab,sofie_alb_asset_liability_sub_type_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_asset_liability_type_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_asst_liab_cnt_nbr,1,1,1,1
sofie_clean,ass_liab,sofie_alb_asst_liab_cnt_nr_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_empl_contr_incl_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_has_asset_liability_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_how_grouped_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_one_or_more_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_prop_incl_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_sole_owner_all_code,1,1,1,1
sofie_clean,ass_liab,sofie_alb_wave_nbr,1,1,1,1
sofie_clean,ass_liab,sofie_wave_nbr,1,1,1,1
sofie_clean,ass_liab_detail,snz_sofie_uid,1,1,1,1
sofie_clean,ass_liab_detail,snz_uid,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_asset_liability_group_type_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_asset_liability_type_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_est_meth_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_item_grouping_nbr,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_one_or_all_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_other_owners_nbr,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_other_owners_nr_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_prop_valn_year_nbr,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_prop_valn_year_nr_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_sole_owner_one_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_std_val_amt,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_val_band_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_value_details_code,1,1,1,1
sofie_clean,ass_liab_detail,sofie_ald_wave_nbr,1,1,1,1
sofie_clean,ass_liab_detail,sofie_wave_nbr,1,1,1,1
sofie_clean,dob,snz_sofie_uid,1,1,1,1
sofie_clean,dob,snz_uid,1,1,1,1
sofie_clean,dob,sofie_dob_birth_month_nbr,1,1,1,1
sofie_clean,dob,sofie_dob_birth_year_nbr,1,1,1,1
sofie_clean,dob,sofie_dob_sex_snz_code,1,1,1,1
sofie_clean,dob,sofie_dob_snz_unique_nbr,1,1,1,1
sofie_clean,family_reln_spell,relationship_snz_sofie_uid,1,1,1,1
sofie_clean,family_reln_spell,snz_sofie_uid,1,1,1,1
sofie_clean,family_reln_spell,snz_uid,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_family_spell_end_date,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_family_spell_end_nr_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_family_spell_start_date,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_family_spell_start_nr_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_had_child_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_had_partner_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_living_with_start_date,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_living_with_start_nr_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_not_hhld_member_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_primary_relationship_whole_time_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_relationship_occurrence_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_relationship_spell_nbr,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_relationship_spell_type_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_relationship_type_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_secondary_child_whole_time_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_secondary_partner_whole_time_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_still_with_relationship_code,1,1,1,1
sofie_clean,family_reln_spell,sofie_frs_wave_nbr,1,1,1,1
sofie_clean,family_reln_spell,sofie_wave_nbr,1,1,1,1
sofie_clean,flag_detail,snz_sofie_uid,1,1,1,1
sofie_clean,flag_detail,snz_uid,1,1,1,1
sofie_clean,flag_detail,sofie_fla_missed_item_code,1,1,1,1
sofie_clean,flag_detail,sofie_fla_pay_rate_nbr,1,1,1,1
sofie_clean,flag_detail,sofie_fla_source_column_text,1,1,1,1
sofie_clean,flag_detail,sofie_fla_source_table_text,1,1,1,1
sofie_clean,flag_detail,sofie_fla_spell_type_code,1,1,1,1
sofie_clean,flag_detail,sofie_fla_sub_spell_type_code,1,1,1,1
sofie_clean,flag_detail,sofie_fla_time_line_spell_nbr,1,1,1,1
sofie_clean,flag_detail,sofie_fla_wave_inc_occurrence_nbr,1,1,1,1
sofie_clean,flag_detail,sofie_fla_wave_inc_spell_nbr,1,1,1,1
sofie_clean,flag_detail,sofie_fla_wave_inc_sub_type_code,1,1,1,1
sofie_clean,flag_detail,sofie_fla_wave_inc_type_code,1,1,1,1
sofie_clean,flag_detail,sofie_fla_wave_nbr,1,1,1,1
sofie_clean,flag_detail,sofie_wave_nbr,1,1,1,1
sofie_clean,health,snz_sofie_uid,1,1,1,1
sofie_clean,health,snz_uid,1,1,1,1
sofie_clean,health,sofie_hlt_as_healthy_code,1,1,1,1
sofie_clean,health,sofie_hlt_buy_cheaper_food_code,1,1,1,1
sofie_clean,health,sofie_hlt_cig_smoke_per_day_code,1,1,1,1
sofie_clean,health,sofie_hlt_days_drink_nbr,1,1,1,1
sofie_clean,health,sofie_hlt_days_drink_nr_code,1,1,1,1
sofie_clean,health,sofie_hlt_defer_dentist_code,1,1,1,1
sofie_clean,health,sofie_hlt_defer_visit_code,1,1,1,1
sofie_clean,health,sofie_hlt_defer_visit_no_nbr,1,1,1,1
sofie_clean,health,sofie_hlt_defer_visit_nr_code,1,1,1,1
sofie_clean,health,sofie_hlt_drink_last_type_code,1,1,1,1
sofie_clean,health,sofie_hlt_drink_most_type_code,1,1,1,1
sofie_clean,health,sofie_hlt_drinks_per_day_nbr,1,1,1,1
sofie_clean,health,sofie_hlt_drinks_per_day_nr_code,1,1,1,1
sofie_clean,health,sofie_hlt_expect_worsen_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_cheerless_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_cold_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_confident_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_depress_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_depress_extreme_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_downhearted_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_effortful_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_energetic_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_fidgety_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_fidgety_extreme_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_going_well_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_happy_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_hopeless_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_lively_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_nervous_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_nervous_extreme_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_peaceful_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_problem_extreme_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_tired_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_tired_no_rsn_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_unable_control_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_very_nervous_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_worn_out_code,1,1,1,1
sofie_clean,health,sofie_hlt_felt_worthless_code,1,1,1,1
sofie_clean,health,sofie_hlt_had_drink_code,1,1,1,1
sofie_clean,health,sofie_hlt_has_hlth_prov_code,1,1,1,1
sofie_clean,health,sofie_hlt_health_excellent_code,1,1,1,1
sofie_clean,health,sofie_hlt_health_now_code,1,1,1,1
sofie_clean,health,sofie_hlt_help_community_org_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_after_hrs_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_check_up_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_cult_sens_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_important_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_know_best_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_know_well_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_new_prob_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_ph_advice_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_same_day_code,1,1,1,1
sofie_clean,health,sofie_hlt_hlth_prov_same_pers_code,1,1,1,1
sofie_clean,health,sofie_hlt_illness_had_code,1,1,1,1
sofie_clean,health,sofie_hlt_injury_had_code,1,1,1,1
sofie_clean,health,sofie_hlt_injury_multi_code,1,1,1,1
sofie_clean,health,sofie_hlt_injury_type_code,1,1,1,1
sofie_clean,health,sofie_hlt_injury_where_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_bathe_self_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_bend_kneel_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_dress_self_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_lift_carry_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_moderate_acty_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_steps_multiset_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_steps_oneset_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_vigorous_acty_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_walk_100m_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_walk_1km_code,1,1,1,1
sofie_clean,health,sofie_hlt_limit_walk_500m_code,1,1,1,1
sofie_clean,health,sofie_hlt_mental_less_careful_code,1,1,1,1
sofie_clean,health,sofie_hlt_mental_less_done_code,1,1,1,1
sofie_clean,health,sofie_hlt_mental_less_time_code,1,1,1,1
sofie_clean,health,sofie_hlt_no_fruit_veg_code,1,1,1,1
sofie_clean,health,sofie_hlt_no_fruit_veg_often_code,1,1,1,1
sofie_clean,health,sofie_hlt_not_afford_shoes_code,1,1,1,1
sofie_clean,health,sofie_hlt_not_collect_pres_code,1,1,1,1
sofie_clean,health,sofie_hlt_not_collect_pres_no_nbr,1,1,1,1
sofie_clean,health,sofie_hlt_not_collect_pres_nr_code,1,1,1,1
sofie_clean,health,sofie_hlt_occ_many_drinks_nbr,1,1,1,1
sofie_clean,health,sofie_hlt_occ_many_drinks_nr_code,1,1,1,1
sofie_clean,health,sofie_hlt_pain_interfere_deg_code,1,1,1,1
sofie_clean,health,sofie_hlt_pain_severity_code,1,1,1,1
sofie_clean,health,sofie_hlt_physical_difficulty_code,1,1,1,1
sofie_clean,health,sofie_hlt_physical_less_done_code,1,1,1,1
sofie_clean,health,sofie_hlt_physical_less_time_code,1,1,1,1
sofie_clean,health,sofie_hlt_physical_limited_code,1,1,1,1
sofie_clean,health,sofie_hlt_prob_interfere_deg_code,1,1,1,1
sofie_clean,health,sofie_hlt_prob_interfere_freq_code,1,1,1,1
sofie_clean,health,sofie_hlt_sick_quicker_code,1,1,1,1
sofie_clean,health,sofie_hlt_smoke_ever_reg_code,1,1,1,1
sofie_clean,health,sofie_hlt_smoke_quit_age_nbr,1,1,1,1
sofie_clean,health,sofie_hlt_smoke_quit_age_nr_code,1,1,1,1
sofie_clean,health,sofie_hlt_smoke_try_stop_code,1,1,1,1
sofie_clean,health,sofie_hlt_smokes_reg_code,1,1,1,1
sofie_clean,health,sofie_hlt_use_food_grants_code,1,1,1,1
sofie_clean,health,sofie_hlt_wave_nbr,1,1,1,1
sofie_clean,health,sofie_wave_nbr,1,1,1,1
sofie_clean,health_prov_type,snz_sofie_uid,1,1,1,1
sofie_clean,health_prov_type,snz_uid,1,1,1,1
sofie_clean,health_prov_type,sofie_hpt_health_prov_type_code,1,1,1,1
sofie_clean,health_prov_type,sofie_hpt_wave_nbr,1,1,1,1
sofie_clean,health_prov_type,sofie_wave_nbr,1,1,1,1
sofie_clean,hq_household,snz_sofie_uid,1,1,1,1
sofie_clean,hq_household,snz_uid,1,1,1,1
sofie_clean,hq_household,sofie_hhd_bedrooms_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_bedrooms_nr_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_body_corp_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_body_corp_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_body_corp_incl_land_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_body_corp_incl_rates_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_body_corp_incl_water_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_body_corp_pay_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_deprivation_index_01_au_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_deprivation_index_01_mb_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_dish_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_dryer_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_dvd_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_dwelling_ownership_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_flexi_loan_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_full_rates_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_full_rates_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_he_status_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_hhld_component_two_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_home_pc_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_house_in_trust_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_household_ref_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_hqi_resp_status_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_land_rates_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_land_rates_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_major_region_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_mge_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_mge_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_mge_pay_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_multi_dwelling_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_new_people_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_np_when_moved_in_date,1,1,1,1
sofie_clean,hq_household,sofie_hhd_np_when_moved_in_nr_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_out_of_scope_members_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_pay_television_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_phone_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_private_yn_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_psuid,1,1,1,1
sofie_clean,hq_household,sofie_hhd_rates_incl_water_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_rates_pay_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_related_members_yn_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_rent_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_rent_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_rent_incl_food_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_rent_pay_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_std_amount_weeks_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_std_body_corp_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_std_full_rates_amount_weeks_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_std_land_rates_amount_weeks_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_std_mge_amount_weeks_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_std_water_rates_amount_weeks_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_stratum_id_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_television_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_vehicles_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhd_vehicles_nr_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_wash_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_water_rates_amt,1,1,1,1
sofie_clean,hq_household,sofie_hhd_water_rates_code,1,1,1,1
sofie_clean,hq_household,sofie_hhd_wave_nbr,1,1,1,1
sofie_clean,hq_household,sofie_hhld_ref_nbr,1,1,1,1
sofie_clean,hq_household,sofie_wave_nbr,1,1,1,1
sofie_clean,hq_id,snz_sofie_uid,1,1,1,1
sofie_clean,hq_id,snz_uid,1,1,1,1
sofie_clean,hq_id,sofie_hhld_ref_nbr,1,1,1,1
sofie_clean,hq_id,sofie_id_end_ann_period_date,1,1,1,1
sofie_clean,hq_id,sofie_id_end_intervw_period_date,1,1,1,1
sofie_clean,hq_id,sofie_id_eq_new_resp_nbr,1,1,1,1
sofie_clean,hq_id,sofie_id_hhld_enum_date,1,1,1,1
sofie_clean,hq_id,sofie_id_hhld_ref_nbr,1,1,1,1
sofie_clean,hq_id,sofie_id_psueudo_hhld_ind,1,1,1,1
sofie_clean,hq_id,sofie_id_start_ann_period_date,1,1,1,1
sofie_clean,hq_id,sofie_id_start_intervw_period_date,1,1,1,1
sofie_clean,hq_id,sofie_id_wave_nbr,1,1,1,1
sofie_clean,hq_id,sofie_id_weight_final_longit_nbr,1,1,1,1
sofie_clean,hq_id,sofie_wave_nbr,1,1,1,1
sofie_clean,hq_relationship,related_snz_sofie_uid,1,1,1,1
sofie_clean,hq_relationship,snz_sofie_uid,1,1,1,1
sofie_clean,hq_relationship,snz_uid,1,1,1,1
sofie_clean,hq_relationship,sofie_hqr_relationship_code,1,1,1,1
sofie_clean,hq_relationship,sofie_hqr_wave_nbr,1,1,1,1
sofie_clean,hq_relationship,sofie_wave_nbr,1,1,1,1
sofie_clean,labour_market,snz_sofie_uid,1,1,1,1
sofie_clean,labour_market,snz_uid,1,1,1,1
sofie_clean,labour_market,sofie_lbr_avg_mnthly_earnings_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_avg_mnthly_earnings_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_check_pay_chg_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_employer_status_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_employing_other_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_hourly_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_incl_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_part_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_period_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_weeks_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_allowances_weeks_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_ann_salary_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_ann_salary_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_pay_details_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_std_sub_allowances_ann_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_std_sub_pay_ann_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_usual_pay_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_usual_pay_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_usual_pay_period_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_usual_pay_weeks_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_end_usual_pay_weeks_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_gross_earn_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_gross_earn_approx_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_gross_earn_approx_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_gross_earn_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_day_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_day_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_fortnight_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_fortnight_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_spell_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_spell_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_week_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_hrs_per_week_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_industry_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_gross_pay_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_gross_pay_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_mnthly_earnings_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_mnthly_earnings_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_pay_days_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_pay_days_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_pay_hrs_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_pay_hrs_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_last_pay_period_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_look_for_paid_work_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_occupation_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_prev_time_line_spell_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_received_extra_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_received_redundancy_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_redundancy_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_redundancy_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_same_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_short_spell_earnings_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_short_spell_earnings_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_spell_contd_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_spell_coverage_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_spell_end_date,1,1,1,1
sofie_clean,labour_market,sofie_lbr_spell_start_date,1,1,1,1
sofie_clean,labour_market,sofie_lbr_spell_type_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_allowances_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_allowances_hourly_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_allowances_including_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_allowances_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_allowances_part_pay_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_allowances_period_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_ann_salary_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_ann_salary_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_pay_details_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_std_sub_allow_ann_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_std_sub_pay_ann_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_usual_pay_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_usual_pay_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_start_usual_pay_period_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_std_extra_pay_ann_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_std_gross_earnings_ann_amt,1,1,1,1
sofie_clean,labour_market,sofie_lbr_std_hrs_per_week_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_strt_allwnce_wk_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_strt_allwnce_wk_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_strt_usal_paywk_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_strt_usal_paywk_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_time_line_spell_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_wave_nbr,1,1,1,1
sofie_clean,labour_market,sofie_lbr_when_chg1_date,1,1,1,1
sofie_clean,labour_market,sofie_lbr_when_chg1_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_when_chg2_date,1,1,1,1
sofie_clean,labour_market,sofie_lbr_when_chg2_nr_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_why_chg1_code,1,1,1,1
sofie_clean,labour_market,sofie_lbr_why_chg2_code,1,1,1,1
sofie_clean,labour_market,sofie_wave_nbr,1,1,1,1
sofie_clean,longititudional_rep_wgts,snz_sofie_uid,1,1,1,1
sofie_clean,longititudional_rep_wgts,snz_uid,1,1,1,1
sofie_clean,longititudional_rep_wgts,sofie_lon_wave_nbr,1,1,1,1
sofie_clean,longititudional_rep_wgts,sofie_lon_wgt_final_longit_100_nbr,1,1,1,1
sofie_clean,longititudional_rep_wgts,sofie_lon_wgt_final_longit_10_nbr,1,1,1,1
sofie_clean,longititudional_rep_wgts,sofie_lon_wgt_final_longit_11_nbr,1,1,1,1
sofie_clean,longititudional_rep_wgts,sofie_lon_wgt_final_longit_12_nbr,1,1,1,1
